,album_id,album_name,artist_id,artist_name,duration_ms,explicit,popularity,release_date,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,record_label,artist_followers,artist_genres,artist_popularity
6R9nl7ucaIt4mMNscXP0Qq,3F9UP7dd8tQrVyZ1SQ5KlA,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,215689,True,66,2018-12-06,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",0.0237,0.796,0.718,0,1,0.105,-7.215,0,0.277,156.07,4,0.867,62,Smooky Margielaa / AWGE / G.R.A.P.E. / ISR PS,75094,"['nyc_rap', 'trap_music', 'underground_hip_hop', 'vapor_trap']",62
4sygGqFJ9P6ANpNUU2nBQQ,7DWLKou9xlrMnvAPnYJwzl,Tired,53fzjsJnjEKkA6TdncuIM4,Jutes,209716,True,39,2018-12-07,Tired,0.295,0.62,0.531,0,10,0.0675,-7.029,1,0.0421,150.027,4,0.248,35,Luvsick,10094,[],50
79OEIr4J4FHV0O3KrhaXRb,2vVelr6IEfPYJQldabM0IJ,Splashin,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,177806,True,86,2018-12-04,Splashin,0.00195,0.942,0.383,0,10,0.0922,-8.099,1,0.565,100.021,4,0.38,82,Rich The Kid / (TDE/ISR PS),1405406,"['atl_hip_hop', 'hip_hop', 'pop', 'pop_rap', 'rap', 'southern_hip_hop', 'trap_music']",85
5cEbtwig1FXW8RF6FSxRU1,65pPHuT9fdYxwunLyRB5lc,Opps Want Me Dead,7d3WFRME3vBY2cgoP38RDo,Lil Skies,167441,True,75,2018-11-28,Opps Want Me Dead,0.0508,0.779,0.591,0,8,0.1,-8.504,1,0.344,86.02,4,0.501,71,All We Got Ent.,2136305,"['rap', 'trap_music']",84
3NsZEgicTC5JqUeuCsXQsC,3vUP2W6QYksHfMlEWyA79R,Always Wonder,6iWuBN32BqCJAeXW6o3nil,Cautious Clay,223906,False,50,2018-10-11,Always Wonder,0.724,0.584,0.529,0.0968,3,0.0753,-10.038,0,0.0416,142.999,4,0.645,47,NOWHERE,40071,"['alternative_r&b', 'electropop', 'indie_r&b']",62
6RWa3fCOR5QQrQ9A3Wd3KR,2gaYJGSFJ61z5uEpFhOQN4,MoshPit (feat. Juice WRLD),46SHBwWsqBkxI7EeeBEQG7,Kodak Black,164038,True,57,2018-12-12,MoshPit (feat. Juice WRLD),0.394,0.769,0.627,0,7,0.106,-4.064,1,0.262,157.938,4,0.49,53,Atlantic Records,4323287,"['miami_hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",90
3onnqRYrYpJVTFiGWPwtk2,4PR087VYQEyewLU8taaSn6,USED TO LOVE,787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,139793,False,45,2018-12-14,USED TO LOVE,0.00239,0.754,0.531,0.0676,11,0.12,-9.772,0,0.0552,151.103,4,0.212,41,ByStorm Entertainment/RCA Records,112678,"['indie_pop_rap', 'pop', 'pop_rap']",64
6rz0dTA0PdhXImFV5EjM0w,35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,205800,False,81,2018-12-14,Hide (feat. Seezyn),0.0622,0.715,0.639,0,5,0.157,-5.017,0,0.0752,149.996,4,0.151,98,Universal Records,3118972,['chicago_rap'],92
7pBsquIkbED6W6uSQJGbkn,35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),68kEuyFKyqrdQQLLsmiatm,Vince Staples,211360,False,74,2018-12-14,Home,0.00608,0.604,0.736,0.109,10,0.11,-5.596,0,0.0555,118.012,4,0.345,98,Universal Records,774970,"['conscious_hip_hop', 'hip_hop', 'pop_rap', 'rap', 'underground_hip_hop']",75
1iPBD72u3nAyFEeardYuBV,6TNJNEulnWQNnq0o3N23Za,Northsbest,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,139200,True,81,2018-10-19,Kamikaze,0.301,0.792,0.571,0,8,0.1,-7.539,0,0.094,99.999,4,0.556,88,Mogul Vision / Interscope PS,432040,"['rap', 'rap_conscient', 'trap_music', 'vapor_trap']",80
3wLtYwtqvKK2ewelSVPeDK,1jlIU9p7PChTK3AeqNpnsX,Feed Tha Streets II,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,157656,True,71,2018-11-02,Die Young,0.218,0.688,0.656,0,4,0.115,-5.541,0,0.276,160.414,4,0.365,77,Bird Vision Entertainment,112733,"['rap', 'trap_music', 'vapor_trap']",78
0KPiSFlz5OUCgw7nwvhYWe,1zNr37qd3iZJ899byrTkcj,NOT ALL HEROES WEAR CAPES,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,218626,True,46,2018-11-02,"Only You (feat. WizKid, Offset & J Balvin)",0.538,0.732,0.69,9.37e-05,4,0.191,-7.745,0,0.174,117.157,4,0.636,64,Republic Records,1128019,"['hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",87
6z3i2GmNY6hfeD8ntbMlbx,0liThliEtyn1NfuwGFdUWi,Kelly,3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,181732,True,64,2018-11-30,Kelly,0.0284,0.583,0.633,0,6,0.0697,-8.034,0,0.34,131.981,4,0.501,61,Kelly Rowland,1708361,"['atl_hip_hop', 'dance_pop', 'deep_pop_r&b', 'hip_pop', 'neo_soul', 'pop', 'pop_rap', 'post-teen_pop', 'r&b', 'urban_contemporary']",71
0TwC5a0VuD03SsbAXtgfd6,5JsA3ckMruWmCPKCcNsimn,You've Got Your Whole Life Ahead Of You Baby,2LOwKJMjuv7VsprtYaFzl0,IDER,225440,True,61,2018-07-27,You've Got Your Whole Life Ahead Of You Baby,0.159,0.809,0.409,2.53e-06,1,0.11,-7.4,0,0.116,141.926,4,0.398,57,Glassnote Entertainment Group LLC,13858,"['electropop', 'indie_electro-pop', 'vapor_soul']",55
4Zft1h1zRfkBqlAo4qEPqp,7LfEqQTJTFlk7NjzhXEWFX,RIP Indo Hisashi,6auWB5YAlcKaHyrbTH66nd,No Rome,195501,True,51,2018-08-28,Narcissist,0.219,0.543,0.682,1.53e-06,3,0.085,-5.81,1,0.112,179.972,4,0.424,48,Dirty Hit,39782,['pinoy_indie'],62
7vUQZpMRXSXIbR9ggIlB7c,6Rs9eHuQXVIRGAxE580z0n,Must've Been (feat. DRAM) [Chromeo x THEY. Version],2mV8aJphiSHYJf43DxL7Gt,Chromeo,183675,False,41,2018-08-10,Must've Been (feat. DRAM) - Chromeo x THEY. Version,0.407,0.666,0.477,3.79e-05,11,0.108,-9.508,0,0.0583,73.976,4,0.321,37,Atlantic Records,258066,"['alternative_dance', 'electropop', 'filter_house', 'indie_poptimism', 'indietronica', 'new_rave', 'nu_disco']",62
1akuKqHyYofuNsvLfvNPBe,6sy0hznW5qfnkPwH8BCWda,Flexing On My Ex,7wSr4otUV4ytUvHE4w3rBe,Hovey Benjamin,174794,True,45,2018-12-11,Flexing On My Ex,0.381,0.797,0.495,2.36e-06,5,0.109,-10.106,0,0.0455,134.037,4,0.367,42,Hovey Benjamin,17272,[],48
5V6ajPlwpGTeOZNmn7xbGW,6YvM2o1rq3FuxjzmKHn3SV,send bobs,7wSr4otUV4ytUvHE4w3rBe,Hovey Benjamin,113839,True,49,2017-09-26,send bobs,0.217,0.809,0.442,0.000373,1,0.0889,-7.185,0,0.12,139.981,4,0.534,45,MegaCom GloboCorp.,17272,[],48
7jbbHLHOArgVYB2kWbTDza,0SJEwU8ix5d0nLJT5kr5Zv,Lofi Chill Study Beats,7wSr4otUV4ytUvHE4w3rBe,Hovey Benjamin,108524,False,46,2018-06-22,Lofi Chill Study Beats,0.571,0.804,0.467,0,8,0.089,-6.581,1,0.0557,82.981,4,0.403,42,MegaCom GloboCorp.,17272,[],48
6ymTp1jOINm0UURUZ2h603,1OvRJlKsN3GJNtO7DT0Hh2,Envy Me,0HkcYmcjrBR3SCw9Ld5VZk,Calboy,120033,True,68,2018-09-13,Envy Me,0.155,0.733,0.441,0,8,0.197,-9.191,0,0.369,149.087,4,0.524,64,Paper Gang Inc.,14699,['chicago_rap'],69
1gBvWYAo67gx97mK62hwKg,1Pr0WceyxImA2fsQwpzCor,Sex for Breakfast,30zqizQHom62N4hV28E1Hz,Lo'fi Boy,146963,True,55,2018-03-05,Sex for Breakfast,0.658,0.858,0.271,0.00293,9,0.0789,-15.047,0,0.47,96.998,4,0.475,51,681253 Records DK2,8813,['lo-fi_beats'],51
6XI3aMxE0LD1OjfDJvIjsO,7luVUm1xxmJZEU447yeCM1,downforwhatever,44drVL4jbdo6T6llD5cMgx,McClenney,190060,False,40,2018-07-20,downforwhatever,0.144,0.936,0.21,0.000117,6,0.0912,-8.355,0,0.393,123.728,4,0.285,37,McClenney,23271,"['alternative_r&b', 'indie_r&b', 'neo_r&b']",49
1oM8B1cdh2ZRLHFT6cdQRR,5I836OxSCjZbHT1zGOSt5l,Crisp,6u3PN3PCsWLGsw1OffKQ2F,Lou Val,207222,True,47,2018-03-09,Crisp,0.42,0.714,0.558,7.31e-05,11,0.101,-7.508,0,0.0619,135.076,4,0.207,43,CR3,4375,"['alternative_r&b', 'trap_soul']",41
4gWnIoKUqnaWuzvGumd2rp,2r2XwYuiTPWL72f2ufD1ic,Spotify Singles,44drVL4jbdo6T6llD5cMgx,McClenney,202368,True,41,2017-06-14,Redbone - Recorded at Spotify Studios NYC,0.677,0.794,0.424,0.000594,2,0.314,-8.614,0,0.229,100.084,4,0.748,38,McClenney Music,23271,"['alternative_r&b', 'indie_r&b', 'neo_r&b']",49
30QNbMNYxPL78w2jLZdRdv,7LZ4e1IjBeMftrmHOLF6J2,Colder,7AzjETXRUKNRSJHMW9GIqd,Nina Nesbitt,188493,True,69,2018-11-30,Colder,0.182,0.719,0.493,0,11,0.0666,-7.718,0,0.0351,97.488,4,0.734,66,Cooking Vinyl,149931,"['dance_pop', 'electropop', 'neo-singer-songwriter', 'pop']",72
4268VB0Nw8nKTl2WEpU2oD,0JIRIhRlQsmcxNo52Xdn0H,"Cool (feat. Marc E. Bassy, Gucci Mane)",4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,190616,True,45,2018-02-09,"Cool (feat. Marc E. Bassy, Gucci Mane)",0.0634,0.631,0.746,0,2,0.0866,-5.49,1,0.147,94.988,4,0.321,42,Virgin,732215,"['dance_pop', 'edm', 'pop', 'tropical_house']",78
2FUNBaa5DwItJtYEBgAblU,007DWn799UWvfY1wwZeENR,i am > i was,1URnnhqYAYcrqrcwql10ft,21 Savage,233039,True,85,2018-12-21,monster,0.158,0.89,0.607,0.000228,9,0.118,-6.916,0,0.124,134.022,4,0.224,94,"Slaughter Gang, LLC/Epic Records",5602092,"['atl_hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",92
4paAidoE8VAemwU4jgCc6l,007DWn799UWvfY1wwZeENR,i am > i was,1URnnhqYAYcrqrcwql10ft,21 Savage,211785,True,81,2018-12-21,all my friends,0.171,0.713,0.62,1.16e-06,0,0.118,-4.513,1,0.0422,130.09,4,0.206,94,"Slaughter Gang, LLC/Epic Records",5602092,"['atl_hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",92
6YcKADJglrsZIcFgs75tVD,4qN6DRpSQct3LBkEchTIQl,Where It's At,7Hjbimq43OgxaBRpFXic4x,Saba,205600,True,53,2018-12-14,Where It's At,0.034,0.626,0.672,6.69e-05,4,0.106,-5.918,0,0.221,139.214,4,0.366,50,"Saba Pivot, LLC",165343,"['alternative_r&b', 'chicago_rap', 'hip_hop', 'indie_r&b', 'pop_rap', 'rap', 'underground_hip_hop']",69
6MWtB6iiXyIwun0YzU6DFP,5Dcz8PZHKuvTyjbqEPL5VM,Wow.,246dkjvS1zLTtiykXe5h60,Post Malone,149520,True,97,2018-12-24,Wow.,0.163,0.833,0.539,2.1e-06,11,0.101,-7.399,0,0.178,99.947,4,0.385,94,Republic Records,11113860,"['pop', 'rap']",97
00KjOnN3U40e3lXFUOue7h,3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,226320,True,68,2018-11-06,10AM/Save The World (feat. Gucci Mane),0.257,0.719,0.501,0,8,0.189,-8.84,0,0.239,136.025,4,0.419,91,Republic Records,1128019,"['hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",87
6LyAwkJsHlW7RQ8S1cYAtM,3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,166093,True,74,2018-11-06,Overdue (with Travis Scott),0.733,0.638,0.4,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495,91,Republic Records,1128019,"['hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",87
7FjZU7XFs7P9jHI9Z0yRhK,4ZIaWbFnkMozASM1CA59K6,So Close (feat. Georgia Ku),5jAMCwdNHWr7JThxtMuEyy,NOTD,190302,False,85,2018-11-02,So Close,0.121,0.7,0.872,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,4,0.761,81,Universal Music AB,29001,"['dance_pop', 'edm', 'electropop', 'pop', 'post-teen_pop', 'tropical_house']",76
0PowxVSTY2uh1CPc8EPKyX,1FVR0Mg8rGHhLBpaO9MADY,Project Dreams,64KEffDW9EtZ1y2vBYgq8T,Marshmello,167898,False,81,2018-12-07,Project Dreams,0.42,0.777,0.831,0,8,0.105,-2.129,1,0.177,160.153,4,0.791,77,Joytime Collective,8971751,"['brostep', 'egyptian_pop', 'pop', 'progressive_electro_house']",91
4KTJZ2lLI12QwKeGxjZTBd,0JRMjKR5dIPUsWOO906d0E,Voice in the Silence,1J9Z9bhqkgyqseEi85cbyx,Mutemath,302493,False,41,2018-12-05,Sooner or Later,0.401,0.586,0.71,0.104,9,0.288,-7.179,0,0.035,96.007,4,0.489,45,Wojtek Records,155601,"['dreamo', 'modern_rock']",55
5ZyJMGUzLhY2wQuTeZVyse,7CC9iqq2JZ3j4jF9SNNLL7,Just In Case,1z7b1Pr1rSlvWRzsW3HOrS,Russ,178421,True,65,2018-12-23,Fix This,0.234,0.666,0.352,0.0523,0,0.0986,-9.967,1,0.0746,152.082,4,0.0384,71,Russ My Way Inc,2027871,"['hip_hop', 'pop', 'rap']",83
4PEbNdnFtpko90iC0W9I2u,2iLNcOmOJUG69SlGv5PSZz,Be Real,6cdmYp8fPQYDIU1l1Sqt8X,Rasmus Faber,226222,False,64,2018-06-15,Be Real,0.653,0.786,0.581,0.00144,2,0.0693,-9.401,1,0.0773,99.995,4,0.687,61,Majestic Casual Records,7147,['japanese_jazztronica'],52
1sfTdlWfcFdI7NfmcfZPii,7J9fifadXb0PPSBWXctbi8,Good Thing,3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,221560,False,67,2018-05-04,Forgive You,0.324,0.73,0.68,3.79e-06,4,0.121,-4.886,0,0.0344,109.576,4,0.452,75,Columbia,715002,"['modern_blues', 'soul']",75
55nY0ng6hiNE0yZbugiJrF,6lpPrm6v5B6lqzDG6T64ge,Astro,5ihz0YP15CNEnRwhq6kB4Y,Duzzy,190552,True,35,2018-10-19,This Song Is Not About You,0.524,0.872,0.529,0,7,0.517,-8.308,1,0.402,130.068,4,0.585,34,Must Be Nice,387,[],26
7sekcHVf4KKhnyXxN8T1Qm,4scaezO3cWGj9WV1YW7Lv4,Moment,3L3hYQlhb5k9XCCrRWavNi,Tony Velour,142734,True,46,2018-10-06,Moment,0.538,0.764,0.529,0,10,0.211,-5.884,1,0.134,148.07,4,0.612,42,Tony Velour,641,[],37
5aiZevicinuUoaGveOSHKZ,3T2CtbTghAIR5lccCvYURd,Running Thru 3AM,1O5IeYqvtwnWzlNq3Ux3jd,Aeris Roves,209746,False,35,2018-09-21,Running Thru 3AM,0.731,0.677,0.388,0,8,0.154,-6.697,1,0.0406,119.069,4,0.419,31,RCA Records Label,4446,['uk_contemporary_r&b'],49
6JzvfFCIFT1CbbHE1pDNBU,5IYvKd22yQkJRfoIStesbX,STAY DANGEROUS,0A0FS04o6zMoto8OKPsDwY,YG,185000,True,67,2018-08-03,SUU WHOOP,0.0262,0.786,0.327,1.34e-05,2,0.101,-9.889,1,0.528,158.019,4,0.194,82,Def Jam Recordings,1535903,"['cali_rap', 'gangster_rap', 'hip_hop', 'pop', 'pop_rap', 'rap', 'southern_hip_hop', 'trap_music']",82
33pXpH7VVUVGET3ui4CI4T,1t6SyCObuL3Crpi7MonB1v,Manhattan (feat. Marc E. Bassy & Skizzy Mars),1xQwlpsU0vjTXIq2kT4ZVT,Keenan,211479,True,52,2018-10-26,Manhattan (feat. Marc E. Bassy & Skizzy Mars),0.179,0.715,0.784,7.2e-06,1,0.0612,-5.425,1,0.175,87.337,4,0.609,48,Please Rewind/Atlantic,323,[],39
6fLvljwemQM7XRvuCuBv1K,76bf1JUqEiVdyNxouREBOs,Magical Poof (feat. Lil Yachty & Quavo),4U6245OE6dlqMEOjDpWJzn,Jban$2Turnt,128866,True,47,2018-11-07,Magical Poof (feat. Lil Yachty & Quavo),0.32,0.817,0.328,0,0,0.209,-11.812,1,0.483,129.901,4,0.302,43,JBan$ Music,2673,['vapor_trap'],46
53Uhazj9Qvzdo8pSz8M2Ar,6zw9i05qWj3YYh9rvI8Slp,Wonder Drug,2Ltr0s15RyvsjqWzSmiSRs,Allday,195222,False,43,2018-11-09,Wonder Drug,0.0969,0.664,0.596,8.84e-06,5,0.148,-4.384,0,0.0355,150.01,4,0.281,39,"Ultra Records, LLC",67479,"['australian_hip_hop', 'australian_indie']",59
41uX0L4bro4KfKtDIIEFFe,1XGGeqLZxjOMdCJhmamIn8,FM!,68kEuyFKyqrdQQLLsmiatm,Vince Staples,171106,True,66,2018-11-02,FUN!,0.616,0.953,0.554,0.000869,0,0.106,-5.12,1,0.076,101.011,4,0.457,71,Def Jam Recordings,774970,"['conscious_hip_hop', 'hip_hop', 'pop_rap', 'rap', 'underground_hip_hop']",75
5zEeiQbazUWskpZNhnh6i2,1XGGeqLZxjOMdCJhmamIn8,FM!,68kEuyFKyqrdQQLLsmiatm,Vince Staples,149026,True,61,2018-11-02,Feels Like Summer,0.167,0.851,0.602,7.25e-06,8,0.733,-6.132,1,0.205,100.0,4,0.651,71,Def Jam Recordings,774970,"['conscious_hip_hop', 'hip_hop', 'pop_rap', 'rap', 'underground_hip_hop']",75
4j2TkLdMzMSN9EaC5Cy4eJ,3qRH0q4XS0sbjX0tAaFECr,I’ll Still Have Me (Aquilo Remix),0lPhSdyfILTWuDUWJRyAk7,Cyn,244198,False,41,2018-11-16,I’ll Still Have Me - Aquilo Remix,0.889,0.309,0.237,0.00132,2,0.112,-12.538,1,0.0336,82.53,4,0.191,38,Unsub Records (Caroline),25939,[],51
2pRgIkDkrbDbRLkJs5xlKl,37zNoSdLRKYhdOEV9Q7zs8,Cherrypiccing.,5gpdr2m2nOvvKrEgtbD16W,Ben Zaidi,180077,False,40,2018-11-16,Cherrypiccing.,0.555,0.646,0.485,6.11e-06,4,0.108,-9.438,1,0.0386,121.939,4,0.307,36,"Ben Zaidi, LLC",3480,[],39
212if8ivCIcMxrG5nlMYJ6,7Ied3t6i7lHsjaI5ImlYCH,No Sleep,3oX23qsyfFiuzyXDBbmhXO,LOVE SICK,180366,False,38,2018-11-16,Make It,0.541,0.666,0.721,0.000578,6,0.329,-5.976,1,0.153,97.174,4,0.374,37,B3SCI Records,1807,"['indie_electro-pop', 'scottish_indie']",37
22ykS8KWpd2r4zcRZ0XMK5,3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,211920,True,74,2018-11-06,Dreamcatcher (feat. Swae Lee & Travis Scott),0.191,0.675,0.23,0,1,0.104,-10.363,0,0.204,173.962,4,0.101,91,Republic Records,1128019,"['hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",87
2spYu0xpb9Ozm5MzQcbRIF,4IiCA5mv1Ug02WbrTIMul2,Summer Pack,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,213600,False,55,2018-07-11,Summertime Magic,0.0129,0.76,0.579,0.00351,0,0.106,-7.374,1,0.0569,100.01,4,0.125,57,Wolf+Rothstein / Liberator Music,4460424,"['atl_hip_hop', 'hip_hop', 'pop_rap', 'rap']",81
2iTQEWxLtKrIoYr7FIWq6q,2c1ipXPsfn6ylm6PrQNuDU,Light of Mine,4qBgvVog0wzW75IQ48mU7v,KYLE,240093,False,65,2018-05-18,Babies (feat. Alessia Cara),0.121,0.672,0.543,8.05e-05,6,0.331,-7.07,1,0.0335,90.025,4,0.198,79,independently popular.,682506,"['hip_hop', 'pop', 'pop_rap', 'rap']",77
3fMKnwiByu9yfeD5ISn9Et,3agSXLYruoxkcf3U6zPTN4,Like I Used To,0NIIxcxNHmOoyBx03SfTCD,Tinashe,187537,True,65,2018-07-13,Like I Used To,0.571,0.717,0.599,8.99e-06,11,0.102,-6.156,1,0.115,159.78,4,0.385,62,RCA Records Label,1302646,"['dance_pop', 'deep_pop_r&b', 'electropop', 'metropopolis', 'pop', 'pop_rap', 'post-teen_pop', 'r&b', 'rap', 'urban_contemporary']",73
0DYRjWiFJHvLjxRrywtltC,6jKZplJpy21R5lHaYHHjmZ,Narrated For You,5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,192500,False,62,2018-11-16,Annabelle's Homework,0.701,0.676,0.634,1.63e-06,8,0.223,-5.377,1,0.0385,86.004,4,0.33,88,2018,321940,"['dance_pop', 'electropop', 'pop']",80
0Q73CD4Yp5aPS7m4AgnXMT,0s9G633xj51Za4f5szvZVw,Interiors,6QyD04sHvKf1AjxkXrNRk1,Anfa Rose,205388,True,51,2018-11-23,Interiors,0.739,0.786,0.488,0.000713,7,0.108,-6.911,0,0.041,122.75,4,0.471,48,Anfa Rose,19486,"['deep_underground_hip_hop', 'trap_soul', 'underground_hip_hop']",56
7v4uuxvQ6GE17j5UcBKVia,7zMMbyRnwgSt8ak8xvYbY1,Did It All for You,3ddT1Q3KQAm1G7UcIfz5KJ,convolk,133894,True,37,2018-11-14,Did It All for You,0.00348,0.589,0.786,0,9,0.0579,-8.049,1,0.0317,146.959,4,0.607,33,convolk records,15036,"['dark_trap', 'emo_rap', 'lo-fi_beats', 'underground_hip_hop']",57
728wpR0sdHsE8rrAngOKMS,6tq0ROnD9Av4eQi4ijPJ0a,Hot Wings Are A Girl’s Best Friend,17lzZA2AlOHwCwFALHttmp,2 Chainz,195586,True,59,2018-11-16,Hot Wings,0.157,0.902,0.646,1.02e-05,9,0.088,-5.218,1,0.345,139.989,4,0.416,62,Gamebread/Def Jam Recordings,3999938,"['atl_hip_hop', 'gangster_rap', 'hip_hop', 'pop', 'pop_rap', 'rap', 'southern_hip_hop', 'trap_music']",85
1BtCYRPiF7dyeAVTKUp8La,3ICkpKg6Tn4JZ92W5ufff3,2020 Vision,4VG4Pybd7PdypWAzYMR6e1,Gmilly,194925,True,8,2018-10-29,2020 Vision,0.124,0.912,0.639,0,8,0.169,-9.303,0,0.247,132.378,4,0.286,6,Heavy Hustle inc.,28,[],10
16ZgdYk2EOXsBOwtTq8kCS,1ca18T1LIN2jbVDU0IXWnH,Sky,550F8ahaFOc3VcqpPN3yMR,Sunny Lou,176509,True,23,2018-06-29,Want,0.451,0.776,0.458,0.00996,0,0.587,-9.781,0,0.202,130.012,4,0.567,20,Welcome Records,138,[],14
4Y0H78EhybwE0B5dLGWJXo,0GxUtkFKCN3egYoYWNMnqk,White Lighter,2VlCmPerBLbnxuVdQcH7D6,spill.rah,118334,True,25,2018-08-27,Ugly,0.141,0.732,0.316,0.000252,2,0.104,-9.747,1,0.0606,129.916,4,0.0475,25,rahculture,72,[],26
4EZk32cccqVC6h113Ovkp4,0Q3ykwcSWqj4NGEIsRSljM,If You See Her,49tQo2QULno7gxHutgccqF,LANY,182900,True,29,2018-10-01,If You See Her,0.0375,0.635,0.679,0,1,0.0954,-7.374,1,0.0861,117.867,4,0.239,25,Polydor Records,1209031,['pop'],78
2Yu0AtCUsskiFKqtLCm0zc,2rsmAi0OAtqU4Er2qvhRUa,Another Friday Night / Hot Heavy Summer / Sister,5schNIzWdI9gJ1QRK8SBnc,Ben Howard,229291,False,57,2018-09-13,Hot Heavy Summer,0.761,0.617,0.248,0.599,11,0.114,-14.998,1,0.0378,161.903,4,0.619,57,Universal-Island Records Ltd.,1493414,"['chamber_pop', 'fingerstyle', 'folk-pop', 'indie_folk', 'neo_mellow', 'stomp_and_holler']",73
3gh9Zn8nAfJyZqZX3pcwzm,2rsmAi0OAtqU4Er2qvhRUa,Another Friday Night / Hot Heavy Summer / Sister,5schNIzWdI9gJ1QRK8SBnc,Ben Howard,276970,False,51,2018-09-13,Another Friday Night,0.873,0.593,0.318,0.849,0,0.0943,-15.592,0,0.0307,120.011,4,0.115,57,Universal-Island Records Ltd.,1493414,"['chamber_pop', 'fingerstyle', 'folk-pop', 'indie_folk', 'neo_mellow', 'stomp_and_holler']",73
3x8Ra8xCOkKJx71yoQeMyR,7x1QngifW8UsXPzRg5CXVC,Indigo,6NrkINd80slV25wkBu9mEB,Wild Nothing,199186,False,48,2018-08-31,Through Windows,0.000354,0.477,0.777,0.0273,2,0.204,-5.382,0,0.0294,148.986,4,0.931,56,Captured Tracks,186191,"['alternative_dance', 'art_pop', 'chillwave', 'dream_pop', 'electropop', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indie_surf', 'indietronica', 'modern_rock', 'neo-psychedelic', 'new_rave', 'noise_pop', 'nu_gaze', 'preverb', 'shimmer_pop', 'shoegaze']",60
0QXHHEi0rHMwmkxK5pvc05,6SWmGozzQDUaczHXMuE8Za,Malibu Nights,49tQo2QULno7gxHutgccqF,LANY,228192,False,63,2018-10-05,Run,0.123,0.705,0.382,0,8,0.102,-9.819,0,0.0694,109.977,4,0.453,84,Polydor Records,1209031,['pop'],78
5p7ujcrUXASCNwRaWNHR1C,0zzrCTzvL4ZmR42xF46Afm,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,201660,True,97,2018-10-04,Without Me,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533,93,Capitol Records,5105533,"['dance_pop', 'electropop', 'etherpop', 'indie_poptimism', 'pop', 'post-teen_pop']",91
6wWaVoUOzLQJHd3bWAUpdZ,2yXnY2NiaZk9QiJJittS81,Drip Harder,5f7VJjfbwm532GiveGC0ZK,Lil Baby,194732,True,84,2018-10-05,"Never Recover (Lil Baby & Gunna, Drake)",0.0716,0.757,0.69,0,1,0.192,-5.327,0,0.282,132.064,4,0.914,91,"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1597287,"['atl_hip_hop', 'atl_trap', 'rap', 'trap_music']",91
1jzIJcHCXneHw7ojC6LXiF,02KFVEA5tnY0YnypmWY1tz,Potato Salad,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",182493,True,74,2018-09-28,Potato Salad,0.308,0.538,0.612,0,2,0.213,-6.02,1,0.424,168.197,4,0.684,70,Columbia/RCA,2508128,"['hip_hop', 'pop_rap', 'rap']",80
